Hash,Author,Date,Message,Hashes_of_parents,Is_merge_commit,List_of_modified_files
e7a098e1a0d5dffcac5f0600703c4ec2de0be48a,Aymeric Augustin,2025-01-12T09:00:51+01:00,"Prevent AssertionError in the recv_events thread.

close_socket() was interacting with the protocol, namely calling
protocol.receive_of(), without locking the mutex. This created the
possibility of a race condition.

If two threads called receive_eof() concurrently, the second one
could return before the first one finished running it. This led to
receive_eof() returning (in the second thread) before the connection
state was CLOSED, breaking an invariant.

This race condition could be triggered reliably by shutting down the
network (e.g., turning wifi off), closing the connection, and waiting
for the timeout. Then, close() calls close_socket() — this happens in
the `raise_close_exc` branch of send_context(). This unblocks the read
in recv_events() which calls close_socket() in the `finally:` branch.

Fix #1558.",['031ec31b70adc527836c5565a7809724fb888c9c'],False,"['connection.py', 'test_client.py']"
613f3f0ef83a0c80ae49a42766fb634295216c5c,Aymeric Augustin,2025-01-19T18:58:20+01:00,"Prevent close() from blocking when reading is paused.

Closing the transport normally is achieved with transport.write_eof().

Closing it in abnormal situations relied on transport.close(). However,
that didn't lead to connection_lost() when reading is paused.

Replacing it with transport.abort() ensures that buffers are dropped
(which is what we want in abnormal situations) and connection_lost()
called quickly.

Fix #1555 (for real!)",['e7a098e1a0d5dffcac5f0600703c4ec2de0be48a'],False,"['changelog.rst', 'client.py', 'connection.py', 'server.py', 'test_client.py']"
fc7b151fdfbc092a8d2062ef522d374074153cfe,Aymeric Augustin,2025-01-21T22:32:30+01:00,Add option to set pong waiters on connection close.,['0fac3829353905c2079e05c36958a294b2b49cf1'],False,"['connection.py', 'test_connection.py']"
ee0d7441940131cc30b0f5a9a2afc905bb490564,Aymeric Augustin,2025-01-24T21:15:08+01:00,Avoid shadowing an import with another import.,['8f12d8fd16d8945cbb7ad2d37962c47c16cb804f'],False,"['pyproject.toml', '__init__.py', 'typing.py']"
bba423e510cc422e27dfd77a95771d208e3e766a,Aymeric Augustin,2025-01-23T21:22:14+01:00,"Add type overloads for recv and recv_streaming.

Fix #1578.",['ee0d7441940131cc30b0f5a9a2afc905bb490564'],False,"['changelog.rst', 'pyproject.toml', 'connection.py', 'messages.py', 'connection.py', 'messages.py']"
bd1796625de9a087229bb805acae86b414a4449c,Aymeric Augustin,2025-01-25T14:19:29+01:00,Fix names of environment variables in docs.,['1e62b3c384a9fc345c661ebdd66a2a1a0fbbff52'],False,['variables.rst']
4a89e5616ffed1a8662fe195ad14827bb93a9bed,Aymeric Augustin,2025-01-25T17:18:27+01:00,"Add support for SOCKS proxies.

Fix #475.",['4ea521f62dfbda4335f21db6604260c83a0fac67'],False,"['changelog.rst', 'features.rst', 'index.rst', 'proxies.rst', 'client.py', 'client.py', 'version.py', 'test_client.py', 'proxy.py', 'requirements.txt', 'test_client.py', 'tox.ini']"
321be894176262a74a0b020aa1327f2aaca728ca,Aymeric Augustin,2025-01-28T22:42:11+01:00,Improve error handling for SOCKS proxy.,['10175f7a41ea1cf17aff7983d7eace3c2e4da5c0'],False,"['exceptions.rst', '__init__.py', 'client.py', 'exceptions.py', 'client.py', 'test_client.py', 'test_server.py', 'test_client.py', 'test_server.py', 'test_exceptions.py']"
a00c18436a8c1500928f032f7131fa226f745334,Aymeric Augustin,2025-01-29T21:38:33+01:00,"Support the legacy pattern for setting User-Agent.

Support setting it with additional_headers for backwards compatibility
with the legacy implementation and the API until websoockets 10.4.

Before this change, the header was added twice: once with the custom
value and once with the default value.

Fix #1583.",['321be894176262a74a0b020aa1327f2aaca728ca'],False,"['upgrade.rst', 'client.py', 'client.py', 'test_client.py', 'test_client.py']"
ec706c922deeaf6fcf98174d4b2f16a6819117c7,Aymeric Augustin,2025-01-26T21:21:49+01:00,"Add support for HTTP(S) proxies.

Fix #364.",['e5e85d21a07995ac993c325c7b2c38441c2cbf83'],False,"['changelog.rst', 'features.rst', 'proxies.rst', 'client.py', 'client.py', 'test_client.py', 'proxy.py', 'test_client.py', 'utils.py']"
4b9caad779c3c995845abb099c185e7d6009570f,Aymeric Augustin,2025-02-02T23:15:59+01:00,"Add a router based on werkzeug.routing.

Fix #311.",['602d7195c09c3c568bfd0268311a7b07a07ffb3d'],False,"['conf.py', 'client.rst', 'server.rst', 'changelog.rst', 'server.rst', 'features.rst', 'server.rst', 'requirements.txt', '__init__.py', 'router.py', 'server.py', 'router.py', 'server.py', 'server.py', 'test_router.py', 'server.py', 'test_router.py', 'test_exports.py', 'tox.ini']"
0bdfbd1dbe72ce3770428325eb4cfa6f3952773c,Forrest Li,2025-02-04T18:38:27-05:00,Fix incorrect asyncio import in README,['dde3716725332f76d7f62fdedfde172017bd02b8'],False,['README.rst']
5b516463c9a2ab9cf76ea087f0687cc0c8d54f0c,Aymeric Augustin,2025-02-07T10:17:51+01:00,"Revert ""Disable PyPy in CI.""

This reverts commit 1e62b3c384a9fc345c661ebdd66a2a1a0fbbff52.

Fix #1581.",['0bdfbd1dbe72ce3770428325eb4cfa6f3952773c'],False,['tests.yml']
2dd33c86dfac2861d2adddb6e32eac9d1787a221,Aymeric Augustin,2025-02-08T17:49:02+01:00,"Add guide for deployment to Koyeb.

Fix #1369.",['90db2de19feb1bd6147f2335f9facdec9f87e690'],False,"['fly.rst', 'heroku.rst', 'index.rst', 'koyeb.rst', 'spelling_wordlist.txt', 'Procfile', 'app.py', 'requirements.txt']"
277f0f80e00fca87a9dbda8f5766d8dbf1347eda,Aymeric Augustin,2025-02-09T16:24:39+01:00,"Switch tutorial to Koyeb.

Fix #1299.",['2dd33c86dfac2861d2adddb6e32eac9d1787a221'],False,"['koyeb.rst', 'tutorial3.rst', 'spelling_wordlist.txt', 'app.py', 'main.js']"
755eac176700548d430ef580c4ad1128a096674a,Aymeric Augustin,2025-02-09T17:28:02+01:00,"Simplify pattern for shutting down servers.

This avoids having to create manually a future. Also, it's robust to
receiving multiple times the signal.

Fix #1593.",['277f0f80e00fca87a9dbda8f5766d8dbf1347eda'],False,"['client.rst', 'server.rst', 'haproxy.rst', 'nginx.rst', 'tutorial3.rst', 'deployment.rst', 'app.py', 'app.py', 'app.py', 'app.py', 'app.py', 'app.py', 'app.py', 'app.py', 'shutdown_client.py', 'shutdown_server.py', 'app.py', 'server.py']"
930defe196547aba051dbac8d409d6008a86f454,Aymeric Augustin,2025-02-09T18:57:13+01:00,Fix signal name.,['9f01cefde6f0d55de8bd2738a9601ddf661a1db1'],False,['app.py']
4a2cfd5eaccb8e48971d21f65c4d04cf766a273f,Aymeric Augustin,2025-02-09T20:30:33+01:00,Assorted fixes to the docs.,['476aaac5bd146f82c8b30658233897acaedbe82e'],False,"['index.rst', 'client.rst', 'common.rst', 'server.rst', 'features.rst', 'index.rst', 'client.rst', 'common.rst', 'server.rst', 'spelling_wordlist.txt', 'design.rst']"
7bfb1140e1c19aa3b59ecf2b08bde56a82cfe04a,Aymeric Augustin,2025-02-15T13:48:51+01:00,"Add standalone guide to enable debug logs.

Pointing to this information is frequently needed in the issue tracker.",['74a7ac20a7009d68cd4a38705d8aac969a17e78a'],False,"['common.rst', 'autoreload.rst', 'debugging.rst', 'index.rst', 'tutorial1.rst']"
61a6a7a99534e2522773476fc72ca615f5a6ea97,Aymeric Augustin,2025-02-15T21:48:27+01:00,"Clean up quick start guides.

* Move most examples back to the getting started section.
* Add a dedicated howto on encryption.

And some drive-by fixes.

Refs #1209.",['82dfd83cee4814f27867c909da785ebe3228cbf8'],False,"['koyeb.rst', 'encryption.rst', 'index.rst', 'quickstart.rst', 'examples.rst', 'index.rst', 'server.rst', 'compression.rst', 'proxies.rst', 'routing.rst', 'security.rst', 'client.py', 'counter.css', 'counter.html', 'counter.js', 'counter.py', 'server.py', 'show_time.html', 'show_time.js', 'show_time.py', 'sync_time.py', 'client.py', 'show_time_2.py', 'client.py', 'localhost.pem', 'server.py', 'router.py', 'router.py']"
667e418ae474235c2bc26024df11c8e1d573d27a,Aymeric Augustin,2025-02-15T22:55:58+01:00,"Review how-to guides, notably the patterns guide.

Fix #1209.",['e934680c21b719bad631d8a6ee12bbc54c783601'],False,"['conf.py', 'autoreload.rst', 'debugging.rst', 'django.rst', 'extensions.rst', 'index.rst', 'patterns.rst', 'changelog.rst']"
963f13f0bc9ed72afc38fdc0f373b2549744d570,Aymeric Augustin,2025-02-16T08:41:55+01:00,"Restore display of close code and reason.

Fix #1591.",['667e418ae474235c2bc26024df11c8e1d573d27a'],False,['__main__.py']
bc3fd2946a67276faff6e1a1043e6f1f1d0ad69f,Aymeric Augustin,2025-02-16T09:22:55+01:00,"Simplify enabling VT100 mode on Windows.

Arguably, this relies on a bug, but:

* The current implementation was vulnerable to platform-specific bugs,
  as highlighted in discussions of VT100 on Windows in the Python bug
  tracker, while the new one is clearly not going to cause harm.
* If the bug in Python is fixed, hopefully we will gain a proper way to
  enable VT100.",['963f13f0bc9ed72afc38fdc0f373b2549744d570'],False,['__main__.py']
a1ba01db142459db0ea6f7659b3a5f4962749fa6,Aymeric Augustin,2025-02-16T11:32:49+01:00,"Rewrite interactive client (again) without threads.

Fix #1592.",['bc3fd2946a67276faff6e1a1043e6f1f1d0ad69f'],False,['__main__.py']
5fa24bbb4aa5e0ee4dcc2cf1ce186f3ab68349a6,Aymeric Augustin,2025-02-26T06:43:51+01:00,"Exit cleanly the interactive client on ^C.

Fix #1599.",['d0e60d319f95cfab19ac027410dbf07799c76c1d'],False,['cli.py']
6385bdd7e32ac052bf555185259d60a265aef766,John L. Villalovos,2025-04-10T12:59:58-07:00,"fix: allow 'Content-Length' = ""0""

Shelly devices send a 'Content-Length' header with a value of ""0"".
Allow this as this also means there is not a request body.

In addition give a bit more detail in the error message.

Closes: #1616",['bb78c20c1779ee6d3815e7d2ab41a4d36c6467a3'],False,"['http11.py', 'test_http11.py']"
b22f1da01a99a4cfcb8d25516cb506afa121f231,Aymeric Augustin,2025-04-12T09:18:09+02:00,"Fix broken link in tutorial.

Fix #1613.",['fa4509201dd6aa6e2ac168877f02351f0b2e2dcd'],False,['tutorial1.rst']
5cd37cdf38fe508640a5a9acd56cce2d9242b7da,Aymeric Augustin,2025-04-14T21:28:58+02:00,"Add support for HTTP/1.0 proxies.

It is legal to answer an HTTP/1.1 request with an HTTP/1.0 response.

Fix #1609.",['b22f1da01a99a4cfcb8d25516cb506afa121f231'],False,"['changelog.rst', 'client.py', 'http11.py', 'client.py', 'test_http11.py']"
3128f5619de15991ec2af93d68c9c6626c6a5ae0,Aymeric Augustin,2025-04-22T08:53:25+02:00,"Fix help(websockets) when werkzeug isn't installed.

Fix #1621.",['77cf665ad49070b596545c711f0cf38b9ffbff69'],False,"['client.py', 'router.py', 'client.py', 'router.py']"
eb47e347ec33fa9a4f50a32ebde6192880c1808c,Aymeric Augustin,2025-04-22T08:34:51+02:00,"Support separate limits for messages and fragments.

Fix #1602.",['3128f5619de15991ec2af93d68c9c6626c6a5ae0'],False,"['misc.rst', 'changelog.rst', 'client.py', 'connection.py', 'server.py', 'client.py', 'exceptions.py', 'protocol.py', 'server.py', 'client.py', 'connection.py', 'server.py', 'test_protocol.py']"
fc7cafea01ebe3ec1738160ac62889fd80653255,Aymeric Augustin,2025-05-26T21:19:02+02:00,"Fix link in issue template.

Fix #1630.",['1c8032acb16b2de9d3a63a747eb0ee15feffb41d'],False,['issue.md']
356dc7018235462179cdd61b3be00966adebb6cd,Aymeric Augustin,2025-07-15T19:59:25+02:00,"Declare Router even when werkzeug isn't installed.

Fix #1639.",['194c49ae9366b1492bb0ba19bf1decc8f1504094'],False,['router.py']
c2bc41b00d6cb943d9235f01c420562b9ad532b1,Aymeric Augustin,2025-07-15T22:47:32+02:00,"Implement strict typing for bytes.

Fix #1641.",['2fdf3521c01614e710733f31795c5df278512021'],False,"['types.rst', 'connection.py', 'permessage_deflate.py', 'frames.py', 'http11.py', 'framing.py', 'protocol.py', 'protocol.py', 'speedups.pyi', 'streams.py', 'client.py', 'connection.py', 'typing.py', 'utils.py', 'tox.ini']"
e57b31539b1c02b9534110e5ca7766c061bba607,Aymeric Augustin,2025-08-06T14:10:57+02:00,Support custom close code/reason in Server.close.,['ba1ce05542304b4fd251f1deee0471c21f6cfa71'],False,"['changelog.rst', 'server.py', 'test_server.py']"
91abba4a561acd14a5005595654e060e8371c9a4,Aymeric Augustin,2025-08-07T12:14:35+02:00,"Create close coroutine only when scheduling it.

Otherwise, this can lead to:

    RuntimeWarning: coroutine 'Connection.close' was never awaited

Fix #1647.",['e57b31539b1c02b9534110e5ca7766c061bba607'],False,"['client.rst', 'shutdown_client.py']"
532c90155ca45c3021d3bd0f8dec96ecb10b2f3f,Aymeric Augustin,2025-08-11T08:16:37+02:00,"Declare Router even when werkzeug isn't installed.

Fix #1639 (again).

This is the same change in the sync implementation as 356dc701
in the asyncio implementation.",['5c809b0ae3641605c86e9f0d66136168b0d8bdd2'],False,['router.py']
00be6a2cf4dfb587a2c884112d5b4212263870ca,Aymeric Augustin,2025-08-11T09:14:20+02:00,"Close HTTP response objects in case of errors.

This avoids a warning on Python 3.15.",['532c90155ca45c3021d3bd0f8dec96ecb10b2f3f'],False,"['test_auth.py', 'test_client_server.py']"
c19da91d66e35b3c8234159a3318ae4bad69f2f4,Aymeric Augustin,2025-08-12T19:40:41+02:00,Fix inconsistent indentation.,['7c0c0dabf59c432c3ce86b1fe1e91d0b7db4d3f4'],False,['release.yml']
118660a85ad8afc95b6ae8ad47731d5a7fa79a4c,Aymeric Augustin,2025-08-13T09:33:51+02:00,Fix docs generation errors.,['947b81f346bc8c7698a0ffc4aa571c7446391afb'],False,"['django.rst', 'client.rst', 'server.rst', 'router.py', 'router.py']"
